tradeID,market,type,category,price,amount,total,fee,date
74091907,BTC_DASH,Sell,margin,0.01395,1.43E-06,1E-08,0.0025,2017-01-11 08:34:16
74091908,BTC_ETH,Buy,margin,0.01156242,1.09E-06,1E-08,0.0025,2017-01-11 08:34:16
74211774,BTC_DASH,Sell,margin,0.01418737,1.4E-06,1E-08,0.0025,2017-01-11 19:16:48
74211775,BTC_ETH,Buy,margin,0.01219,3.6E-07,0,0.0025,2017-01-11 19:16:48
74303363,BTC_ETH,Buy,margin,0.01210998,9.4E-07,1E-08,0.0025,2017-01-12 08:35:35
74458313,BTC_DASH,Sell,margin,0.01499907,1.33E-06,1E-08,0.0025,2017-01-13 08:33:42
74458314,BTC_ETH,Buy,margin,0.012,1.3E-07,0,0.0025,2017-01-13 08:33:42
74458466,BTC_ETH,Buy,margin,0.01205487,1.9E-07,0,0.0025,2017-01-13 08:34:45
74458625,BTC_ETH,Buy,margin,0.01204481,1.17E-06,1E-08,0.0025,2017-01-13 08:35:47
74535597,BTC_DASH,Sell,margin,0.015015,5.32E-06,7E-08,0.0025,2017-01-13 19:17:43
74535598,BTC_ETH,Buy,margin,0.0115461,6.84E-06,7E-08,0.0025,2017-01-13 19:17:43
74614708,BTC_DASH,Sell,margin,0.01515617,1.31E-06,1E-08,0.0025,2017-01-14 08:35:42
74614709,BTC_ETH,Buy,margin,0.01162,1.21E-06,1E-08,0.0025,2017-01-14 08:35:42
74803585,BTC_DASH,Sell,margin,0.015,1.33E-06,1E-08,0.0025,2017-01-15 08:34:29
74803586,BTC_ETH,Buy,margin,0.01194257,4.1E-07,0,0.0025,2017-01-15 08:34:29
74803715,BTC_ETH,Buy,margin,0.0119424,2.3E-07,0,0.0025,2017-01-15 08:35:33
74803863,BTC_ETH,Buy,margin,0.01194231,5.7E-07,0,0.0025,2017-01-15 08:36:37
74965597,BTC_DASH,Sell,margin,0.01525999,1.31E-06,1E-08,0.0025,2017-01-16 08:36:35
74965598,BTC_ETH,Buy,margin,0.01163087,1.99E-06,2E-08,0.0025,2017-01-16 08:36:35
75149617,BTC_DASH,Sell,margin,0.01542532,2.204E-05,3.3E-07,0.0025,2017-01-17 08:31:52
75149618,BTC_ETH,Buy,margin,0.01109997,2.978E-05,3.3E-07,0.0025,2017-01-17 08:31:52
75150727,BTC_DASH,Sell,margin,0.01537503,1.3E-06,1E-08,0.0025,2017-01-17 08:34:58
75150728,BTC_ETH,Buy,margin,0.01111523,3.1E-07,0,0.0025,2017-01-17 08:34:58
75150986,BTC_ETH,Buy,margin,0.01111525,4.3E-07,0,0.0025,2017-01-17 08:36:02
75151333,BTC_ETH,Buy,margin,0.01119797,1.05E-06,1E-08,0.0025,2017-01-17 08:37:06
75235977,BTC_DASH,Sell,margin,0.01570705,6.36E-06,9E-08,0.0025,2017-01-17 19:18:42
75235978,BTC_ETH,Buy,margin,0.011588,8.51E-06,9E-08,0.0025,2017-01-17 19:18:42
75331009,BTC_DASH,Sell,margin,0.01553361,1.28E-06,1E-08,0.0025,2017-01-18 08:37:07
75331010,BTC_ETH,Buy,margin,0.01142741,9.7E-07,1E-08,0.0025,2017-01-18 08:37:07
75480884,BTC_DASH,Sell,margin,0.01639417,1.21E-06,1E-08,0.0025,2017-01-19 08:32:53
75480885,BTC_ETH,Buy,margin,0.0114476,7.1E-07,0,0.0025,2017-01-19 08:32:53
75481199,BTC_ETH,Buy,margin,0.01144869,2.5E-07,0,0.0025,2017-01-19 08:35:59
75481400,BTC_ETH,Buy,margin,0.01145036,5.9E-07,0,0.0025,2017-01-19 08:37:01
75481524,BTC_ETH,Buy,margin,0.01145035,8.5E-07,0,0.0025,2017-01-19 08:38:05
75550864,BTC_DASH,Sell,margin,0.01691941,2.95E-06,4E-08,0.0025,2017-01-19 19:19:09
75550865,BTC_ETH,Buy,margin,0.01154,5.06E-06,5E-08,0.0025,2017-01-19 19:19:09
75632141,BTC_DASH,Sell,margin,0.01711057,1.16E-06,1E-08,0.0025,2017-01-20 08:37:55
75632142,BTC_ETH,Buy,margin,0.01189019,1.33E-06,1E-08,0.0025,2017-01-20 08:37:55
75795465,BTC_DASH,Sell,margin,0.01648913,1.21E-06,1E-08,0.0025,2017-01-21 08:33:32
75795466,BTC_ETH,Buy,margin,0.01153777,1.27E-06,1E-08,0.0025,2017-01-21 08:33:33
75795718,BTC_DASH,Sell,margin,0.01648913,1.21E-06,1E-08,0.0025,2017-01-21 08:36:41
75795719,BTC_ETH,Buy,margin,0.01153125,4.7E-07,0,0.0025,2017-01-21 08:36:41
75795776,BTC_ETH,Buy,margin,0.01153331,6.3E-07,0,0.0025,2017-01-21 08:37:43
75795875,BTC_ETH,Buy,margin,0.011535,8.5E-07,0,0.0025,2017-01-21 08:38:47
75861038,BTC_DASH,Sell,margin,0.016301,1.22E-06,1E-08,0.0025,2017-01-21 19:19:39
75861039,BTC_ETH,Buy,margin,0.01186998,1.81E-06,2E-08,0.0025,2017-01-21 19:19:39
75925310,BTC_DASH,Sell,margin,0.01622698,1.84E-06,2E-08,0.0025,2017-01-22 08:38:29
75925311,BTC_ETH,Buy,margin,0.01168798,1.85E-06,2E-08,0.0025,2017-01-22 08:38:29
76061926,BTC_DASH,Sell,margin,0.01630009,1.22E-06,1E-08,0.0025,2017-01-23 08:34:20
76061927,BTC_ETH,Buy,margin,0.01173101,2.5E-07,0,0.0025,2017-01-23 08:34:20
76062233,BTC_ETH,Buy,margin,0.01172859,9E-08,0,0.0025,2017-01-23 08:37:28
76062343,BTC_ETH,Buy,margin,0.01172859,1.3E-07,0,0.0025,2017-01-23 08:38:29
76062501,BTC_ETH,Buy,margin,0.01172859,3.1E-07,0,0.0025,2017-01-23 08:39:34
76132927,BTC_DASH,Sell,margin,0.01645664,2.43E-06,3E-08,0.0025,2017-01-23 19:20:33
76132928,BTC_ETH,Buy,margin,0.011646,3.47E-06,4E-08,0.0025,2017-01-23 19:20:33
76212946,BTC_DASH,Sell,margin,0.01574601,1.27E-06,1E-08,0.0025,2017-01-24 08:38:48
76212947,BTC_ETH,Buy,margin,0.01163506,1.01E-06,1E-08,0.0025,2017-01-24 08:38:48
76392362,BTC_DASH,Sell,margin,0.01570176,1.27E-06,1E-08,0.0025,2017-01-25 08:34:47
76392363,BTC_ETH,Buy,margin,0.01167423,7.3E-07,0,0.0025,2017-01-25 08:34:47
76392968,BTC_ETH,Buy,margin,0.01167028,2.7E-07,0,0.0025,2017-01-25 08:37:55
76393126,BTC_ETH,Buy,margin,0.0116672,3.5E-07,0,0.0025,2017-01-25 08:38:58
76393208,BTC_ETH,Buy,margin,0.01166717,7.9E-07,0,0.0025,2017-01-25 08:40:03
76468042,BTC_DASH,Sell,margin,0.01607941,1.86E-06,2E-08,0.0025,2017-01-25 19:21:39
76468043,BTC_ETH,Buy,margin,0.01170111,3.09E-06,3E-08,0.0025,2017-01-25 19:21:39
76623979,BTC_DASH,Sell,margin,0.01598958,1.25E-06,1E-08,0.0025,2017-01-26 08:39:02
76623980,BTC_ETH,Buy,margin,0.01166401,1.13E-06,1E-08,0.0025,2017-01-26 08:39:02
76903236,BTC_DASH,Sell,margin,0.01672278,1.19E-06,1E-08,0.0025,2017-01-27 08:35:50
76903237,BTC_ETH,Buy,margin,0.01144495,8.3E-07,0,0.0025,2017-01-27 08:35:50
76903772,BTC_ETH,Buy,margin,0.011445,2.7E-07,0,0.0025,2017-01-27 08:38:56
76903956,BTC_ETH,Buy,margin,0.01144,3.7E-07,0,0.0025,2017-01-27 08:39:58
76904115,BTC_ETH,Buy,margin,0.0114314,7.5E-07,0,0.0025,2017-01-27 08:41:03
77082164,BTC_DASH,Sell,margin,0.01650102,1.21E-06,1E-08,0.0025,2017-01-27 19:22:44
77082165,BTC_ETH,Buy,margin,0.01145003,2.37E-06,2E-08,0.0025,2017-01-27 19:22:44
77236400,BTC_DASH,Sell,margin,0.01661516,1.2E-06,1E-08,0.0025,2017-01-28 08:39:16
77236401,BTC_ETH,Buy,margin,0.01145545,1.09E-06,1E-08,0.0025,2017-01-28 08:39:16
77503604,BTC_DASH,Sell,margin,0.01645,1.21E-06,1E-08,0.0025,2017-01-29 08:36:04
77503605,BTC_ETH,Buy,margin,0.01144484,5.5E-07,0,0.0025,2017-01-29 08:36:04
77504071,BTC_ETH,Buy,margin,0.01144282,2.1E-07,0,0.0025,2017-01-29 08:39:11
77504195,BTC_ETH,Buy,margin,0.01143183,3.1E-07,0,0.0025,2017-01-29 08:40:15
77504380,BTC_ETH,Buy,margin,0.01143183,7.7E-07,0,0.0025,2017-01-29 08:41:16
77618186,BTC_DASH,Sell,margin,0.01661992,1.2E-06,1E-08,0.0025,2017-01-29 19:23:04
77618187,BTC_ETH,Buy,margin,0.01137801,1.93E-06,2E-08,0.0025,2017-01-29 19:23:05
77729694,BTC_DASH,Sell,margin,0.0172,1.16E-06,1E-08,0.0025,2017-01-30 08:40:16
77729695,BTC_ETH,Buy,margin,0.01136501,8.7E-07,0,0.0025,2017-01-30 08:40:16
77994380,BTC_ETH,Buy,margin,0.01131015,8.1E-07,0,0.0025,2017-01-31 08:36:49
77994971,BTC_ETH,Buy,margin,0.01131015,2.9E-07,0,0.0025,2017-01-31 08:39:58
77995197,BTC_ETH,Buy,margin,0.01129999,3.1E-07,0,0.0025,2017-01-31 08:41:01
77995311,BTC_ETH,Buy,margin,0.01129999,7.7E-07,0,0.0025,2017-01-31 08:42:05
78098384,BTC_DASH,Sell,margin,0.01687726,1.18E-06,1E-08,0.0025,2017-01-31 19:23:57
78098385,BTC_ETH,Buy,margin,0.01123468,1.81E-06,2E-08,0.0025,2017-01-31 19:23:57
78198696,BTC_DASH,Sell,margin,0.01651586,1.21E-06,1E-08,0.0025,2017-02-01 08:40:23
78198697,BTC_ETH,Buy,margin,0.01096,1.01E-06,1E-08,0.0025,2017-02-01 08:40:23
78432206,BTC_DASH,Sell,margin,0.01620226,1.23E-06,1E-08,0.0025,2017-02-02 08:37:47
78432207,BTC_ETH,Buy,margin,0.01071234,3.3E-07,0,0.0025,2017-02-02 08:37:47
78432894,BTC_ETH,Buy,margin,0.0107,1.9E-07,0,0.0025,2017-02-02 08:40:56
78433065,BTC_ETH,Buy,margin,0.0107,2.5E-07,0,0.0025,2017-02-02 08:41:59
78433451,BTC_ETH,Buy,margin,0.01074,5.9E-07,0,0.0025,2017-02-02 08:43:02
78539104,BTC_ETH,Buy,margin,0.010744,1.77E-06,1E-08,0.0025,2017-02-02 19:24:40
78671556,BTC_DASH,Sell,margin,0.0168028,1.19E-06,1E-08,0.0025,2017-02-03 08:41:17
78671557,BTC_ETH,Buy,margin,0.010525,6.1E-07,0,0.0025,2017-02-03 08:41:17
78858531,BTC_ETH,Buy,margin,0.0111252,8.1E-07,0,0.0025,2017-02-04 08:38:20
78859323,BTC_ETH,Buy,margin,0.01112699,2.9E-07,0,0.0025,2017-02-04 08:41:32
78859510,BTC_ETH,Buy,margin,0.01112106,4.1E-07,0,0.0025,2017-02-04 08:42:32
78859620,BTC_ETH,Buy,margin,0.01113,9.7E-07,1E-08,0.0025,2017-02-04 08:43:35
78961235,BTC_DASH,Sell,margin,0.0168758,1.18E-06,1E-08,0.0025,2017-02-04 19:25:24
78961236,BTC_ETH,Buy,margin,0.01094171,1.77E-06,1E-08,0.0025,2017-02-04 19:25:24
79056299,BTC_DASH,Sell,margin,0.01671906,1.19E-06,1E-08,0.0025,2017-02-05 08:42:13
79056300,BTC_ETH,Buy,margin,0.01092201,6.3E-07,0,0.0025,2017-02-05 08:42:13
79237540,BTC_DASH,Sell,margin,0.01624048,6.15E-06,9E-08,0.0025,2017-02-06 08:23:57
79237541,BTC_ETH,Buy,margin,0.01102854,9.63E-06,1E-07,0.0025,2017-02-06 08:23:57
79239560,BTC_DASH,Sell,margin,0.01625,1.23E-06,1E-08,0.0025,2017-02-06 08:38:33
79239561,BTC_ETH,Buy,margin,0.011017,8.3E-07,0,0.0025,2017-02-06 08:38:33
79240137,BTC_ETH,Buy,margin,0.01105476,9.9E-07,1E-08,0.0025,2017-02-06 08:43:49
79331157,BTC_DASH,Sell,margin,0.01667296,1.19E-06,1E-08,0.0025,2017-02-06 19:26:33
79331158,BTC_ETH,Buy,margin,0.01107568,1.77E-06,1E-08,0.0025,2017-02-06 19:26:33
79434878,BTC_DASH,Sell,margin,0.01623855,1.23E-06,1E-08,0.0025,2017-02-07 08:42:38
79434879,BTC_ETH,Buy,margin,0.01099011,1.01E-06,1E-08,0.0025,2017-02-07 08:42:38
79619968,BTC_DASH,Sell,margin,0.01627448,1.22E-06,1E-08,0.0025,2017-02-08 08:25:05
79619969,BTC_ETH,Buy,margin,0.01086984,9E-08,0,0.0025,2017-02-08 08:25:05
79622811,BTC_ETH,Buy,margin,0.01082992,7.1E-07,0,0.0025,2017-02-08 08:39:38
79623498,BTC_ETH,Buy,margin,0.01080489,8.9E-07,0,0.0025,2017-02-08 08:44:54
79704114,BTC_ETH,Buy,margin,0.01076899,1.77E-06,1E-08,0.0025,2017-02-08 19:27:22
79801173,BTC_DASH,Sell,margin,0.01603458,1.24E-06,1E-08,0.0025,2017-02-09 08:43:13
79801174,BTC_ETH,Buy,margin,0.010661,7.7E-07,0,0.0025,2017-02-09 08:43:13
80041790,BTC_ETH,Buy,margin,0.01131043,7E-08,0,0.0025,2017-02-10 08:25:35
80045218,BTC_ETH,Buy,margin,0.01133196,7.3E-07,0,0.0025,2017-02-10 08:40:20
80045996,BTC_ETH,Buy,margin,0.01133435,8.5E-07,0,0.0025,2017-02-10 08:45:36
80127470,BTC_DASH,Sell,margin,0.01688002,1.18E-06,1E-08,0.0025,2017-02-10 19:28:04
80127471,BTC_ETH,Buy,margin,0.01152998,1.77E-06,2E-08,0.0025,2017-02-10 19:28:04
80211528,BTC_DASH,Sell,margin,0.01696947,1.17E-06,1E-08,0.0025,2017-02-11 08:44:02
80211529,BTC_ETH,Buy,margin,0.01123953,1.01E-06,1E-08,0.0025,2017-02-11 08:44:02
80339671,BTC_DASH,Sell,margin,0.01694626,1.18E-06,1E-08,0.0025,2017-02-12 08:25:58
80339672,BTC_ETH,Buy,margin,0.01126925,7E-08,0,0.0025,2017-02-12 08:25:58
80340561,BTC_ETH,Buy,margin,0.01126817,5.9E-07,0,0.0025,2017-02-12 08:40:36
80340988,BTC_ETH,Buy,margin,0.01126239,7.5E-07,0,0.0025,2017-02-12 08:45:54
80398590,BTC_DASH,Sell,margin,0.0168,1.19E-06,1E-08,0.0025,2017-02-12 19:29:09
80398591,BTC_ETH,Buy,margin,0.01135696,2.23E-06,2E-08,0.0025,2017-02-12 19:29:09
80474959,BTC_DASH,Sell,margin,0.01695877,1.17E-06,1E-08,0.0025,2017-02-13 08:44:45
80474960,BTC_ETH,Buy,margin,0.01142927,9.1E-07,1E-08,0.0025,2017-02-13 08:44:45
80647275,BTC_DASH,Sell,margin,0.01699656,1.17E-06,1E-08,0.0025,2017-02-14 08:26:20
80647276,BTC_ETH,Buy,margin,0.01191729,9E-08,0,0.0025,2017-02-14 08:26:20
80650141,BTC_ETH,Buy,margin,0.01188888,5.9E-07,0,0.0025,2017-02-14 08:40:52
80650780,BTC_ETH,Buy,margin,0.0119093,8.9E-07,1E-08,0.0025,2017-02-14 08:46:10
80750604,BTC_DASH,Sell,margin,0.01718999,2.32E-06,3E-08,0.0025,2017-02-14 19:29:38
80750605,BTC_ETH,Buy,margin,0.01302851,2.49E-06,3E-08,0.0025,2017-02-14 19:29:39
80864819,BTC_DASH,Sell,margin,0.01862001,1.07E-06,1E-08,0.0025,2017-02-15 08:44:55
80864820,BTC_ETH,Buy,margin,0.012776,9.7E-07,1E-08,0.0025,2017-02-15 08:44:55
81073447,BTC_DASH,Sell,margin,0.0192152,1.04E-06,1E-08,0.0025,2017-02-16 08:27:28
81073448,BTC_ETH,Buy,margin,0.01242,5E-08,0,0.0025,2017-02-16 08:27:28
81074527,BTC_ETH,Buy,margin,0.01241052,4.5E-07,0,0.0025,2017-02-16 08:41:01
81075009,BTC_ETH,Buy,margin,0.01240288,6.1E-07,0,0.0025,2017-02-16 08:46:20
81182410,BTC_DASH,Sell,margin,0.01887431,1.05E-06,1E-08,0.0025,2017-02-16 19:29:52
81182411,BTC_ETH,Buy,margin,0.01229899,2.36E-06,2E-08,0.0025,2017-02-16 19:29:52
81465447,BTC_DASH,Sell,margin,0.0193,1.03E-06,1E-08,0.0025,2017-02-18 08:27:50
81465448,BTC_ETH,Buy,margin,0.01198486,7E-08,0,0.0025,2017-02-18 08:27:50
81467872,BTC_ETH,Buy,margin,0.01200003,6.3E-07,0,0.0025,2017-02-18 08:41:26
81468891,BTC_ETH,Buy,margin,0.01200047,7.7E-07,0,0.0025,2017-02-18 08:46:46
81575408,BTC_DASH,Sell,margin,0.01995994,1E-06,1E-08,0.0025,2017-02-18 19:30:17
81575409,BTC_ETH,Buy,margin,0.01202137,2.49E-06,2E-08,0.0025,2017-02-18 19:30:17
81825346,BTC_DASH,Sell,margin,0.02080025,9.6E-07,1E-08,0.0025,2017-02-20 08:28:29
81825347,BTC_ETH,Buy,margin,0.01205703,7E-08,0,0.0025,2017-02-20 08:28:29
81828999,BTC_ETH,Buy,margin,0.01199,5.7E-07,0,0.0025,2017-02-20 08:41:56
81829915,BTC_ETH,Buy,margin,0.01196178,1.9E-07,0,0.0025,2017-02-20 08:47:18
81913820,BTC_DASH,Sell,margin,0.02000202,9.9E-07,1E-08,0.0025,2017-02-20 19:30:27
81913821,BTC_ETH,Buy,margin,0.01199851,2.37E-06,2E-08,0.0025,2017-02-20 19:30:27
82191034,BTC_DASH,Sell,margin,0.01955004,1.02E-06,1E-08,0.0025,2017-02-22 08:29:38
82191035,BTC_ETH,Buy,margin,0.011406,7E-08,0,0.0025,2017-02-22 08:29:38
82191975,BTC_ETH,Buy,margin,0.01139436,9E-08,0,0.0025,2017-02-22 08:42:05
82192365,BTC_ETH,Buy,margin,0.011408,1.9E-07,0,0.0025,2017-02-22 08:48:24
82259921,BTC_DASH,Sell,margin,0.01944106,1.02E-06,1E-08,0.0025,2017-02-22 19:31:22
82259922,BTC_ETH,Buy,margin,0.011145,1.99E-06,2E-08,0.0025,2017-02-22 19:31:22
82553319,BTC_DASH,Sell,margin,0.02160816,9.2E-07,1E-08,0.0025,2017-02-24 08:29:57
82553320,BTC_ETH,Buy,margin,0.011202,5E-08,0,0.0025,2017-02-24 08:29:57
82554559,BTC_ETH,Buy,margin,0.01118,3.1E-07,0,0.0025,2017-02-24 08:42:26
82555270,BTC_ETH,Buy,margin,0.01115392,1.9E-07,0,0.0025,2017-02-24 08:48:47
82657611,BTC_ETH,Buy,margin,0.01106761,1.79E-06,1E-08,0.0025,2017-02-24 19:31:48
82742246,BTC_DASH,Sell,margin,0.02133,2.81E-06,5E-08,0.0025,2017-02-25 08:45:25
82742247,BTC_ETH,Buy,margin,0.01124035,4.52E-06,5E-08,0.0025,2017-02-25 08:45:25
82926290,BTC_DASH,Sell,margin,0.02346585,8.5E-07,1E-08,0.0025,2017-02-26 08:30:56
82926291,BTC_ETH,Buy,margin,0.01162807,5E-08,0,0.0025,2017-02-26 08:30:56
82927460,BTC_ETH,Buy,margin,0.01166368,3.1E-07,0,0.0025,2017-02-26 08:43:30
82927990,BTC_ETH,Buy,margin,0.0116946,1.9E-07,0,0.0025,2017-02-26 08:49:49
83009920,BTC_ETH,Buy,margin,0.01207694,1.65E-06,1E-08,0.0025,2017-02-26 19:32:55
83102757,BTC_DASH,Sell,margin,0.02412579,8.2E-07,1E-08,0.0025,2017-02-27 08:46:28
83102758,BTC_ETH,Buy,margin,0.01234993,7.1E-07,0,0.0025,2017-02-27 08:46:28
83287485,BTC_ETH,Buy,margin,0.013295,3.1E-07,0,0.0025,2017-02-28 08:43:42
83288232,BTC_ETH,Buy,margin,0.013295,1.9E-07,0,0.0025,2017-02-28 08:50:00
83389355,BTC_ETH,Buy,margin,0.01316973,1.5E-07,0,0.0025,2017-02-28 19:33:49
83514767,BTC_ETH,Buy,margin,0.01332113,1E-07,0,0.0025,2017-03-01 08:31:33
83517301,BTC_ETH,Buy,margin,0.01324468,5.1E-07,0,0.0025,2017-03-01 08:47:14
83811902,BTC_ETH,Buy,margin,0.01409997,3.1E-07,0,0.0025,2017-03-02 08:44:05
83812509,BTC_ETH,Buy,margin,0.01409999,1.9E-07,0,0.0025,2017-03-02 08:50:20
84014104,BTC_ETH,Buy,margin,0.01493,1.19E-06,1E-08,0.0025,2017-03-02 19:33:57
84212228,BTC_DASH,Sell,margin,0.03370004,6.52E-06,2.1E-07,0.0025,2017-03-03 08:47:55
84212229,BTC_ETH,Buy,margin,0.01581143,1.358E-05,2.1E-07,0.0025,2017-03-03 08:47:55
84469768,BTC_DASH,Sell,margin,0.03740142,5.3E-07,1E-08,0.0025,2017-03-04 08:45:10
84469769,BTC_ETH,Buy,margin,0.01537991,8.9E-07,1E-08,0.0025,2017-03-04 08:45:11
84470454,BTC_DASH,Sell,margin,0.0371,5.3E-07,1E-08,0.0025,2017-03-04 08:51:28
84470455,BTC_ETH,Buy,margin,0.01539548,1.9E-07,0,0.0025,2017-03-04 08:51:28
84551652,BTC_DASH,Sell,margin,0.03645002,5.4E-07,1E-08,0.0025,2017-03-04 19:34:23
84551653,BTC_ETH,Buy,margin,0.01507625,1.45E-06,2E-08,0.0025,2017-03-04 19:34:23
84638220,BTC_DASH,Sell,margin,0.0331,2.11E-06,6E-08,0.0025,2017-03-05 08:48:03
84638221,BTC_ETH,Buy,margin,0.01470985,4.46E-06,6E-08,0.0025,2017-03-05 08:48:03
84822912,BTC_DASH,Sell,margin,0.03580012,1.11E-06,3E-08,0.0025,2017-03-06 08:36:34
84822913,BTC_ETH,Buy,margin,0.01519797,2.41E-06,3E-08,0.0025,2017-03-06 08:36:34
84824398,BTC_DASH,Sell,margin,0.03560973,1.12E-06,3E-08,0.0025,2017-03-06 08:45:57
84824399,BTC_ETH,Buy,margin,0.0152187,2.41E-06,3E-08,0.0025,2017-03-06 08:45:57
84825600,BTC_DASH,Sell,margin,0.03499604,5.7E-07,1E-08,0.0025,2017-03-06 08:52:19
84825601,BTC_ETH,Buy,margin,0.01525363,1.9E-07,0,0.0025,2017-03-06 08:52:19
84920731,BTC_DASH,Sell,margin,0.0368022,5.4E-07,1E-08,0.0025,2017-03-06 19:34:34
84920732,BTC_ETH,Buy,margin,0.01555999,1.45E-06,2E-08,0.0025,2017-03-06 19:34:34
85012598,BTC_DASH,Sell,margin,0.03703588,1.08E-06,3E-08,0.0025,2017-03-07 08:48:17
85012599,BTC_ETH,Buy,margin,0.01526,2.51E-06,3E-08,0.0025,2017-03-07 08:48:17
85236883,BTC_DASH,Sell,margin,0.03736592,5.3E-07,1E-08,0.0025,2017-03-08 08:36:49
85236884,BTC_ETH,Buy,margin,0.01526356,2.1E-07,0,0.0025,2017-03-08 08:36:50
85237816,BTC_DASH,Sell,margin,0.03750006,5.3E-07,1E-08,0.0025,2017-03-08 08:46:15
85237817,BTC_ETH,Buy,margin,0.015144,1.49E-06,2E-08,0.0025,2017-03-08 08:46:15
85238834,BTC_DASH,Sell,margin,0.03716389,5.3E-07,1E-08,0.0025,2017-03-08 08:52:37
85238835,BTC_ETH,Buy,margin,0.01515868,1.9E-07,0,0.0025,2017-03-08 08:52:37
85323482,BTC_DASH,Sell,margin,0.03649436,5.4E-07,1E-08,0.0025,2017-03-08 19:35:18
85323483,BTC_ETH,Buy,margin,0.01485181,1.45E-06,2E-08,0.0025,2017-03-08 19:35:18
85427791,BTC_DASH,Sell,margin,0.03975001,5E-07,1E-08,0.0025,2017-03-09 08:48:41
85427792,BTC_ETH,Buy,margin,0.01486,1.17E-06,1E-08,0.0025,2017-03-09 08:48:41
85650158,BTC_DASH,Sell,margin,0.04451,4.4E-07,1E-08,0.0025,2017-03-10 08:37:45
85650159,BTC_ETH,Buy,margin,0.01509999,2.5E-07,0,0.0025,2017-03-10 08:37:45
85651208,BTC_DASH,Sell,margin,0.04470044,4.4E-07,1E-08,0.0025,2017-03-10 08:47:14
85651209,BTC_ETH,Buy,margin,0.01502877,1.47E-06,2E-08,0.0025,2017-03-10 08:47:14
85651981,BTC_DASH,Sell,margin,0.04470016,4.4E-07,1E-08,0.0025,2017-03-10 08:53:25
85651982,BTC_ETH,Buy,margin,0.01500618,1.9E-07,0,0.0025,2017-03-10 08:53:25
85780256,BTC_DASH,Sell,margin,0.04,7.5E-07,3E-08,0.0025,2017-03-10 19:35:41
85780257,BTC_ETH,Buy,margin,0.01469999,3.01E-06,4E-08,0.0025,2017-03-10 19:35:42
86004121,BTC_DASH,Sell,margin,0.0454544,8.8E-07,3E-08,0.0025,2017-03-11 08:49:46
86004122,BTC_ETH,Buy,margin,0.01635131,2.43E-06,3E-08,0.0025,2017-03-11 08:49:46
86342671,BTC_DASH,Sell,margin,0.0599,3.3E-07,1E-08,0.0025,2017-03-12 08:38:44
86342672,BTC_ETH,Buy,margin,0.01905279,2.3E-07,0,0.0025,2017-03-12 08:38:44
86344568,BTC_DASH,Sell,margin,0.05930001,3.3E-07,1E-08,0.0025,2017-03-12 08:48:11
86344569,BTC_ETH,Buy,margin,0.01912992,1.25E-06,2E-08,0.0025,2017-03-12 08:48:12
86347394,BTC_DASH,Sell,margin,0.05819999,3.4E-07,1E-08,0.0025,2017-03-12 08:54:29
86347395,BTC_ETH,Buy,margin,0.01920899,1.9E-07,0,0.0025,2017-03-12 08:54:30
86516538,BTC_DASH,Sell,margin,0.0612,9.8E-07,5E-08,0.0025,2017-03-12 19:36:11
86516539,BTC_ETH,Buy,margin,0.0183959,3.45E-06,6E-08,0.0025,2017-03-12 19:36:11
86754515,BTC_DASH,Sell,margin,0.06264769,3.1E-07,1E-08,0.0025,2017-03-13 08:50:04
86754516,BTC_ETH,Buy,margin,0.02159657,5.1E-07,1E-08,0.0025,2017-03-13 08:50:04
87240617,BTC_DASH,Sell,margin,0.06265097,3.1E-07,1E-08,0.0025,2017-03-14 08:39:02
87240618,BTC_ETH,Buy,margin,0.02318734,9E-08,0,0.0025,2017-03-14 08:39:02
87242451,BTC_ETH,Buy,margin,0.02310013,4.5E-07,1E-08,0.0025,2017-03-14 08:48:26
87243963,BTC_DASH,Sell,margin,0.06278272,3.1E-07,1E-08,0.0025,2017-03-14 08:54:45
87243964,BTC_ETH,Buy,margin,0.02307703,1.9E-07,0,0.0025,2017-03-14 08:54:45
87410887,BTC_DASH,Sell,margin,0.06299975,4.7E-07,2E-08,0.0025,2017-03-14 19:36:24
87410888,BTC_ETH,Buy,margin,0.02298,1.33E-06,3E-08,0.0025,2017-03-14 19:36:24
87590167,BTC_DASH,Sell,margin,0.0707992,2.8E-07,1E-08,0.0025,2017-03-15 08:50:10
87590168,BTC_ETH,Buy,margin,0.02310761,6.7E-07,1E-08,0.0025,2017-03-15 08:50:10
88162596,BTC_DASH,Sell,margin,0.0736,2.7E-07,1E-08,0.0025,2017-03-16 08:39:29
88162597,BTC_ETH,Buy,margin,0.03236,9E-08,0,0.0025,2017-03-16 08:39:32
88166678,BTC_ETH,Buy,margin,0.03349999,3.9E-07,1E-08,0.0025,2017-03-16 08:48:52
88169686,BTC_DASH,Sell,margin,0.07191288,2.7E-07,1E-08,0.0025,2017-03-16 08:55:05
88169687,BTC_ETH,Buy,margin,0.03260609,3.5E-07,1E-08,0.0025,2017-03-16 08:55:05
88396141,BTC_DASH,Sell,margin,0.07517999,1.06E-06,7E-08,0.0025,2017-03-16 19:37:27
88396142,BTC_ETH,Buy,margin,0.0339,2.09E-06,7E-08,0.0025,2017-03-16 19:37:27
88877759,BTC_DASH,Sell,margin,0.07799901,3.8E-07,2E-08,0.0025,2017-03-17 11:30:02
